0	8.853590e+02	8.852359e+02
1	8.021907e+02	8.022185e+02
2	7.079863e+02	7.080373e+02
3	6.590335e+02	6.590809e+02
4	6.520212e+02	6.520673e+02
5	6.175641e+02	6.176103e+02
6	6.035488e+02	6.035951e+02
7	5.900795e+02	5.901258e+02
8	5.892056e+02	5.892518e+02
9	5.910865e+02	5.911328e+02
10	5.738480e+02	5.738943e+02
11	5.616844e+02	5.617307e+02
12	5.605517e+02	5.605980e+02
13	5.597348e+02	5.597811e+02
14	5.632074e+02	5.632537e+02
15	5.704208e+02	5.704670e+02
16	5.714985e+02	5.715447e+02
17	5.744841e+02	5.745303e+02
18	5.618737e+02	5.619200e+02
19	5.631413e+02	5.631875e+02
20	5.740893e+02	5.741355e+02
21	5.624482e+02	5.624945e+02
22	5.719135e+02	5.719597e+02
23	5.713666e+02	5.714129e+02
24	5.705335e+02	5.705797e+02
25	5.689077e+02	5.689540e+02
26	5.640051e+02	5.640513e+02
27	5.485297e+02	5.485759e+02
28	5.485683e+02	5.486145e+02
29	5.319387e+02	5.319849e+02
30	5.472749e+02	5.473211e+02
31	5.442445e+02	5.442908e+02
32	5.515184e+02	5.515647e+02
33	5.421843e+02	5.422306e+02
34	5.380519e+02	5.380981e+02
35	5.589334e+02	5.589796e+02
36	5.379875e+02	5.380338e+02
37	5.255643e+02	5.256105e+02
38	5.163299e+02	5.163762e+02
39	5.161115e+02	5.161577e+02
40	5.185255e+02	5.185718e+02
41	5.217296e+02	5.217758e+02
42	5.197434e+02	5.197897e+02
43	5.239986e+02	5.240448e+02
44	5.384878e+02	5.385341e+02
45	5.359285e+02	5.359748e+02
46	5.336419e+02	5.336882e+02
47	5.221169e+02	5.221632e+02
48	5.064417e+02	5.064880e+02
49	5.041099e+02	5.041561e+02
50	5.265353e+02	5.265816e+02
51	5.056177e+02	5.056640e+02
52	5.210795e+02	5.211257e+02
53	5.125299e+02	5.125761e+02
54	5.071057e+02	5.071520e+02
55	5.066495e+02	5.066957e+02
56	5.114184e+02	5.114646e+02
57	5.211829e+02	5.212292e+02
58	5.101634e+02	5.102097e+02
59	5.044267e+02	5.044730e+02
60	5.196096e+02	5.196558e+02
61	5.154556e+02	5.155018e+02
62	5.069518e+02	5.069980e+02
63	5.085346e+02	5.085809e+02
64	5.055436e+02	5.055898e+02
65	4.877847e+02	4.878310e+02
66	5.016732e+02	5.017194e+02
67	5.042685e+02	5.043148e+02
68	5.067627e+02	5.068089e+02
69	4.967607e+02	4.968069e+02
70	4.907692e+02	4.908155e+02
71	5.088986e+02	5.089449e+02
72	5.060492e+02	5.060954e+02
73	5.161924e+02	5.162386e+02
74	5.039191e+02	5.039653e+02
75	4.914306e+02	4.914769e+02
76	4.883804e+02	4.884267e+02
77	4.917500e+02	4.917963e+02
78	4.907597e+02	4.908060e+02
79	4.893448e+02	4.893910e+02
80	4.865373e+02	4.865835e+02
81	4.950156e+02	4.950619e+02
82	5.125289e+02	5.125752e+02
83	5.038958e+02	5.039420e+02
84	4.904149e+02	4.904612e+02
85	4.909488e+02	4.909951e+02
86	4.845661e+02	4.846123e+02
87	5.073283e+02	5.073746e+02
88	5.199252e+02	5.199715e+02
89	5.052321e+02	5.052784e+02
90	5.006580e+02	5.007042e+02
91	5.033248e+02	5.033711e+02
92	4.999955e+02	5.000418e+02
93	4.790733e+02	4.791196e+02
94	4.777798e+02	4.778260e+02
95	4.786216e+02	4.786679e+02
96	4.791776e+02	4.792239e+02
97	4.962240e+02	4.962702e+02
98	5.057216e+02	5.057678e+02
99	5.064378e+02	5.064840e+02
100	4.928444e+02	4.928907e+02
101	5.109087e+02	5.109550e+02
102	5.142008e+02	5.142470e+02
103	5.198820e+02	5.199283e+02
104	5.186725e+02	5.187188e+02
105	5.262929e+02	5.263392e+02
106	4.923551e+02	4.924014e+02
107	4.875673e+02	4.876136e+02
108	4.901001e+02	4.901464e+02
109	4.907103e+02	4.907566e+02
110	4.905856e+02	4.906319e+02
111	4.911550e+02	4.912012e+02
112	4.893018e+02	4.893480e+02
113	4.952842e+02	4.953305e+02
114	5.028655e+02	5.029117e+02
115	5.207548e+02	5.208011e+02
116	5.166949e+02	5.167411e+02
117	5.264402e+02	5.264864e+02
118	5.163775e+02	5.164237e+02
119	5.053217e+02	5.053679e+02
120	4.960981e+02	4.961444e+02
121	5.030633e+02	5.031095e+02
122	5.070466e+02	5.070928e+02
123	4.893754e+02	4.894216e+02
124	4.979326e+02	4.979789e+02
125	5.064748e+02	5.065210e+02
126	5.167532e+02	5.167995e+02
127	5.133421e+02	5.133883e+02
128	5.186867e+02	5.187329e+02
129	5.009781e+02	5.010243e+02
130	5.015882e+02	5.016345e+02
131	5.213380e+02	5.213843e+02
132	5.158242e+02	5.158704e+02
133	5.118839e+02	5.119301e+02
134	5.041820e+02	5.042282e+02
135	5.163237e+02	5.163699e+02
136	5.091274e+02	5.091736e+02
137	5.266462e+02	5.266925e+02
138	5.224367e+02	5.224830e+02
139	5.244177e+02	5.244640e+02
140	5.097998e+02	5.098461e+02
141	4.987035e+02	4.987498e+02
142	4.846678e+02	4.847141e+02
143	4.686687e+02	4.687150e+02
144	4.926651e+02	4.927114e+02
145	5.005006e+02	5.005468e+02
146	4.878842e+02	4.879305e+02
147	4.939346e+02	4.939808e+02
148	5.028423e+02	5.028885e+02
149	5.104515e+02	5.104977e+02
150	5.030563e+02	5.031026e+02
151	4.975202e+02	4.975665e+02
152	4.965274e+02	4.965737e+02
153	5.011450e+02	5.011913e+02
154	5.191600e+02	5.192063e+02
155	5.271249e+02	5.271712e+02
156	5.212655e+02	5.213117e+02
157	5.070526e+02	5.070988e+02
158	5.087015e+02	5.087477e+02
159	5.208097e+02	5.208559e+02
160	5.006046e+02	5.006509e+02
161	4.953099e+02	4.953561e+02
162	5.064645e+02	5.065107e+02
163	4.965811e+02	4.966273e+02
164	4.857777e+02	4.858239e+02
165	4.844457e+02	4.844920e+02
166	4.832021e+02	4.832483e+02
167	5.009919e+02	5.010381e+02
168	4.918006e+02	4.918469e+02
169	4.781693e+02	4.782156e+02
170	4.863934e+02	4.864397e+02
171	4.876340e+02	4.876803e+02
172	4.795505e+02	4.795967e+02
173	4.882864e+02	4.883326e+02
174	4.965751e+02	4.966213e+02
175	4.946709e+02	4.947171e+02
176	4.751403e+02	4.751865e+02
177	4.871539e+02	4.872001e+02
178	4.862783e+02	4.863245e+02
179	4.596002e+02	4.596464e+02
180	4.578119e+02	4.578581e+02
181	4.556362e+02	4.556825e+02
182	4.528545e+02	4.529008e+02
183	4.405146e+02	4.405609e+02
184	4.425236e+02	4.425699e+02
185	4.551889e+02	4.552352e+02
186	4.530306e+02	4.530768e+02
187	4.565442e+02	4.565904e+02
188	4.702142e+02	4.702605e+02
189	4.643316e+02	4.643778e+02
190	4.743828e+02	4.744290e+02
191	4.880832e+02	4.881294e+02
192	4.972767e+02	4.973229e+02
193	5.058773e+02	5.059236e+02
194	5.026565e+02	5.027028e+02
195	5.026203e+02	5.026666e+02
196	5.063971e+02	5.064434e+02
197	5.074283e+02	5.074746e+02
198	4.933048e+02	4.933510e+02
199	4.978679e+02	4.979141e+02
200	4.844577e+02	4.845039e+02
201	4.786495e+02	4.786957e+02
202	4.607192e+02	4.607655e+02
203	4.557137e+02	4.557599e+02
204	4.648545e+02	4.649008e+02
205	4.683341e+02	4.683804e+02
206	4.620292e+02	4.620755e+02
207	4.683764e+02	4.684227e+02
208	4.705411e+02	4.705873e+02
209	4.645215e+02	4.645677e+02
210	4.789267e+02	4.789730e+02
211	4.659489e+02	4.659952e+02
212	4.747821e+02	4.748283e+02
213	4.656080e+02	4.656542e+02
214	4.703991e+02	4.704453e+02
215	4.857036e+02	4.857498e+02
216	5.053768e+02	5.054231e+02
217	5.152722e+02	5.153184e+02
218	4.961555e+02	4.962017e+02
219	4.901801e+02	4.902264e+02
220	4.848843e+02	4.849306e+02
221	4.779551e+02	4.780014e+02
222	4.962342e+02	4.962804e+02
223	4.756578e+02	4.757040e+02
224	4.790192e+02	4.790655e+02
225	4.749583e+02	4.750046e+02
226	4.641819e+02	4.642281e+02
227	4.789867e+02	4.790330e+02
228	4.673463e+02	4.673926e+02
229	4.765408e+02	4.765870e+02
230	4.895000e+02	4.895463e+02
231	4.828101e+02	4.828563e+02
232	4.813582e+02	4.814045e+02
233	4.841164e+02	4.841626e+02
234	4.866148e+02	4.866611e+02
235	4.701388e+02	4.701850e+02
236	4.790196e+02	4.790658e+02
237	4.731338e+02	4.731800e+02
238	4.703926e+02	4.704388e+02
239	4.628077e+02	4.628539e+02
240	4.656854e+02	4.657316e+02
241	4.618612e+02	4.619074e+02
242	4.700331e+02	4.700794e+02
243	4.533408e+02	4.533871e+02
244	4.487385e+02	4.487848e+02
245	4.530068e+02	4.530531e+02
246	4.612208e+02	4.612670e+02
247	4.692477e+02	4.692939e+02
248	4.563830e+02	4.564292e+02
249	4.837402e+02	4.837865e+02
250	4.828355e+02	4.828818e+02
251	4.692814e+02	4.693277e+02
252	4.752627e+02	4.753090e+02
253	4.480102e+02	4.480565e+02
254	4.524770e+02	4.525232e+02
255	4.613973e+02	4.614436e+02
256	4.760433e+02	4.760895e+02
257	4.671883e+02	4.672346e+02
258	4.716441e+02	4.716904e+02
259	4.636181e+02	4.636644e+02
260	4.677652e+02	4.678115e+02
261	4.652906e+02	4.653368e+02
262	4.629127e+02	4.629589e+02
263	4.646859e+02	4.647322e+02
264	4.680764e+02	4.681226e+02
265	4.551339e+02	4.551801e+02
266	4.679190e+02	4.679653e+02
267	4.666135e+02	4.666597e+02
268	4.735635e+02	4.736097e+02
269	4.571295e+02	4.571758e+02
270	4.703386e+02	4.703848e+02
271	4.661909e+02	4.662371e+02
272	4.856413e+02	4.856876e+02
273	4.747693e+02	4.748155e+02
274	4.774727e+02	4.775189e+02
275	4.918503e+02	4.918965e+02
276	4.788219e+02	4.788681e+02
277	4.869037e+02	4.869500e+02
278	4.711180e+02	4.711643e+02
279	4.802748e+02	4.803210e+02
280	4.765560e+02	4.766022e+02
281	4.742712e+02	4.743175e+02
282	4.866207e+02	4.866670e+02
283	4.791029e+02	4.791491e+02
284	4.721637e+02	4.722100e+02
285	4.631567e+02	4.632030e+02
286	4.497925e+02	4.498388e+02
287	4.571553e+02	4.572016e+02
288	4.580422e+02	4.580884e+02
289	4.619703e+02	4.620165e+02
290	4.643729e+02	4.644191e+02
291	4.573480e+02	4.573942e+02
292	4.540295e+02	4.540758e+02
293	4.513124e+02	4.513587e+02
294	4.486624e+02	4.487086e+02
295	4.488350e+02	4.488813e+02
296	4.527307e+02	4.527770e+02
297	4.522687e+02	4.523150e+02
298	4.583763e+02	4.584226e+02
299	4.797208e+02	4.797670e+02
300	4.904094e+02	4.904556e+02
301	4.942674e+02	4.943136e+02
302	4.931304e+02	4.931766e+02
303	4.653247e+02	4.653710e+02
304	4.668365e+02	4.668827e+02
305	4.792902e+02	4.793365e+02
306	4.561261e+02	4.561723e+02
307	4.498429e+02	4.498892e+02
308	4.538150e+02	4.538613e+02
309	4.698500e+02	4.698962e+02
310	4.772932e+02	4.773395e+02
311	4.650916e+02	4.651379e+02
312	4.715618e+02	4.716080e+02
313	4.638435e+02	4.638898e+02
314	4.733981e+02	4.734443e+02
315	4.808163e+02	4.808625e+02
316	4.838629e+02	4.839091e+02
317	4.786474e+02	4.786937e+02
318	4.777748e+02	4.778210e+02
319	4.828817e+02	4.829279e+02
320	4.814817e+02	4.815279e+02
321	4.851314e+02	4.851776e+02
322	4.795501e+02	4.795964e+02
323	4.756393e+02	4.756856e+02
324	4.652332e+02	4.652795e+02
325	4.568815e+02	4.569278e+02
326	4.576462e+02	4.576924e+02
327	4.633661e+02	4.634124e+02
328	4.500954e+02	4.501416e+02
329	4.515367e+02	4.515830e+02
330	4.582668e+02	4.583130e+02
331	4.498817e+02	4.499279e+02
332	4.577499e+02	4.577961e+02
333	4.587752e+02	4.588214e+02
334	4.510218e+02	4.510681e+02
335	4.511042e+02	4.511505e+02
336	4.373140e+02	4.373603e+02
337	4.365142e+02	4.365605e+02
338	4.525570e+02	4.526033e+02
339	4.421477e+02	4.421939e+02
340	4.636216e+02	4.636678e+02
341	4.663731e+02	4.664193e+02
342	4.624408e+02	4.624871e+02
343	4.624581e+02	4.625043e+02
344	4.721165e+02	4.721627e+02
345	4.625145e+02	4.625608e+02
346	4.882232e+02	4.882695e+02
347	4.599626e+02	4.600089e+02
348	4.687085e+02	4.687547e+02
349	4.461374e+02	4.461836e+02
350	4.456144e+02	4.456607e+02
351	4.576621e+02	4.577083e+02
352	4.633778e+02	4.634241e+02
353	4.598071e+02	4.598534e+02
354	4.530340e+02	4.530802e+02
355	4.471269e+02	4.471731e+02
356	4.476002e+02	4.476465e+02
357	4.513764e+02	4.514227e+02
358	4.393107e+02	4.393569e+02
359	4.486498e+02	4.486960e+02
360	4.388574e+02	4.389036e+02
361	4.357453e+02	4.357915e+02
362	4.612234e+02	4.612696e+02
363	4.468219e+02	4.468681e+02
364	4.441489e+02	4.441952e+02
365	4.674625e+02	4.675087e+02
366	4.656156e+02	4.656618e+02
367	4.540550e+02	4.541012e+02
368	4.634229e+02	4.634691e+02
369	4.582741e+02	4.583203e+02
370	4.650612e+02	4.651074e+02
371	4.812606e+02	4.813068e+02
372	4.592901e+02	4.593363e+02
373	4.629449e+02	4.629912e+02
374	4.657865e+02	4.658327e+02
375	4.692430e+02	4.692892e+02
376	4.667282e+02	4.667745e+02
377	4.635478e+02	4.635941e+02
378	4.403553e+02	4.404015e+02
379	4.494666e+02	4.495129e+02
380	4.438929e+02	4.439391e+02
381	4.506435e+02	4.506898e+02
382	4.539540e+02	4.540003e+02
383	4.595810e+02	4.596272e+02
384	4.607902e+02	4.608365e+02
385	4.680660e+02	4.681122e+02
386	4.590719e+02	4.591182e+02
387	4.482170e+02	4.482632e+02
388	4.575224e+02	4.575687e+02
389	4.760182e+02	4.760645e+02
390	4.742592e+02	4.743055e+02
391	4.737393e+02	4.737856e+02
392	4.805334e+02	4.805797e+02
393	4.824515e+02	4.824977e+02
394	4.591341e+02	4.591804e+02
395	4.567980e+02	4.568442e+02
396	4.600531e+02	4.600994e+02
397	4.563927e+02	4.564389e+02
398	4.520276e+02	4.520739e+02
399	4.567276e+02	4.567738e+02
400	4.585393e+02	4.585856e+02
401	4.549216e+02	4.549678e+02
402	4.550927e+02	4.551390e+02
403	4.656224e+02	4.656686e+02
404	4.592753e+02	4.593215e+02
405	4.598844e+02	4.599307e+02
406	4.583384e+02	4.583847e+02
407	4.746865e+02	4.747328e+02
408	4.762640e+02	4.763103e+02
409	4.860579e+02	4.861041e+02
410	4.875856e+02	4.876318e+02
411	4.945636e+02	4.946098e+02
412	5.023398e+02	5.023861e+02
413	4.997288e+02	4.997751e+02
414	5.071531e+02	5.071994e+02
415	4.920904e+02	4.921367e+02
416	5.001220e+02	5.001683e+02
417	4.891321e+02	4.891783e+02
418	4.904268e+02	4.904731e+02
419	4.791254e+02	4.791717e+02
420	4.787666e+02	4.788129e+02
421	4.659225e+02	4.659688e+02
422	4.328910e+02	4.329372e+02
423	4.334313e+02	4.334776e+02
424	4.314016e+02	4.314479e+02
425	4.507278e+02	4.507740e+02
426	4.583820e+02	4.584282e+02
427	4.728144e+02	4.728607e+02
428	4.900570e+02	4.901033e+02
429	4.783160e+02	4.783623e+02
430	4.675637e+02	4.676099e+02
431	4.735282e+02	4.735745e+02
432	4.694065e+02	4.694527e+02
433	4.667954e+02	4.668417e+02
434	4.732297e+02	4.732759e+02
435	4.682843e+02	4.683306e+02
436	4.752758e+02	4.753221e+02
437	4.863679e+02	4.864142e+02
438	4.836299e+02	4.836761e+02
439	4.856837e+02	4.857299e+02
440	5.017929e+02	5.018391e+02
441	4.828172e+02	4.828634e+02
442	4.911144e+02	4.911607e+02
443	4.886451e+02	4.886913e+02
444	4.866618e+02	4.867080e+02
445	4.752818e+02	4.753280e+02
446	4.619745e+02	4.620207e+02
447	4.728186e+02	4.728649e+02
448	4.755206e+02	4.755669e+02
449	4.681987e+02	4.682450e+02
450	4.677740e+02	4.678203e+02
451	4.412824e+02	4.413287e+02
452	4.515649e+02	4.516112e+02
453	4.549818e+02	4.550281e+02
454	4.557125e+02	4.557587e+02
455	4.574906e+02	4.575369e+02
456	4.637102e+02	4.637564e+02
457	4.504564e+02	4.505026e+02
458	4.473998e+02	4.474460e+02
459	4.430145e+02	4.430608e+02
460	4.410786e+02	4.411248e+02
461	4.529056e+02	4.529518e+02
462	4.337442e+02	4.337905e+02
463	4.534715e+02	4.535177e+02
464	4.382267e+02	4.382729e+02
465	4.523654e+02	4.524116e+02
466	4.486098e+02	4.486561e+02
467	4.546640e+02	4.547103e+02
468	4.451522e+02	4.451984e+02
469	4.464382e+02	4.464844e+02
470	4.608491e+02	4.608954e+02
471	4.675306e+02	4.675768e+02
472	4.715355e+02	4.715818e+02
473	4.757524e+02	4.757987e+02
474	4.815368e+02	4.815830e+02
475	4.747991e+02	4.748454e+02
476	4.647275e+02	4.647738e+02
477	4.615961e+02	4.616424e+02
478	4.666418e+02	4.666881e+02
479	4.877662e+02	4.878124e+02
480	4.925285e+02	4.925748e+02
481	4.751872e+02	4.752335e+02
482	4.746954e+02	4.747417e+02
483	4.776974e+02	4.777437e+02
484	5.006387e+02	5.006850e+02
485	4.828425e+02	4.828887e+02
486	4.621925e+02	4.622387e+02
487	4.650239e+02	4.650702e+02
488	4.579795e+02	4.580257e+02
489	4.685953e+02	4.686416e+02
490	4.739804e+02	4.740267e+02
491	4.644448e+02	4.644911e+02
492	4.658872e+02	4.659335e+02
493	4.708914e+02	4.709377e+02
494	4.756050e+02	4.756513e+02
495	4.803375e+02	4.803838e+02
496	4.764630e+02	4.765093e+02
497	4.755577e+02	4.756039e+02
498	4.712740e+02	4.713203e+02
499	4.558752e+02	4.559214e+02
500	4.536313e+02	4.536776e+02
501	4.471982e+02	4.472445e+02
502	4.528642e+02	4.529105e+02
503	4.479675e+02	4.480137e+02
504	4.499590e+02	4.500053e+02
505	4.677601e+02	4.678063e+02
506	4.816175e+02	4.816638e+02
507	4.844091e+02	4.844553e+02
508	4.700008e+02	4.700471e+02
509	4.818930e+02	4.819393e+02
510	4.531416e+02	4.531879e+02
511	4.403899e+02	4.404362e+02
